Country Name,Country Code,Series Name,Series Code,2020 [YR2020],2021 [YR2021],2022 [YR2022],2023 [YR2023],2024 [YR2024]
Gibraltar,GIB,"Population, total",SP.POP.TOTL,36173,36858,37609,38471,39329
Gibraltar,GIB,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,..,..,..,..,..
Gibraltar,GIB,Agricultural land (sq. km),AG.LND.AGRI.K2,..,..,..,..,..
Gibraltar,GIB,Land area (sq. km),AG.LND.TOTL.K2,10,10,10,10,..
Gibraltar,GIB,Urban land area (sq. km),AG.LND.TOTL.UR.K2,..,..,..,..,..
Gibraltar,GIB,GDP (current US$),NY.GDP.MKTP.CD,..,..,..,..,..
Gibraltar,GIB,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,..,..,..,..,..
Gibraltar,GIB,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,1.907,1.899,1.895,1.888,..
Gibraltar,GIB,"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,..,..,..,..,..
Gibraltar,GIB,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,..,..,..,..,..
Gibraltar,GIB,Real interest rate (%),FR.INR.RINR,..,..,..,..,..
Greece,GRC,"Population, total",SP.POP.TOTL,10698599,10569207,10436882,10405588,10388805
Greece,GRC,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,15.899,14.656,12.426,11.023,10.02
Greece,GRC,Agricultural land (sq. km),AG.LND.AGRI.K2,56246.605,57119.286,53720.386,53720.387,..
Greece,GRC,Land area (sq. km),AG.LND.TOTL.K2,128900,128900,128900,128900,..
Greece,GRC,Urban land area (sq. km),AG.LND.TOTL.UR.K2,..,..,..,..,..
Greece,GRC,GDP (current US$),NY.GDP.MKTP.CD,191362985554.861,218303801895.326,218880566444.349,243498333237.802,257144811301.673
Greece,GRC,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,9.5242157,9.18476486,8.49983692,..,..
Greece,GRC,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,1.39,1.43,1.32,1.32,..
Greece,GRC,"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,3.4,3.3,3.3,3.2,..
Greece,GRC,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,-1.24798355581408,1.22382501019854,9.64525981280638,3.46480128513402,2.74149045788606
Greece,GRC,Real interest rate (%),FR.INR.RINR,..,..,..,..,..
Greenland,GRL,"Population, total",SP.POP.TOTL,56367,56653,56661,56865,56836
Greenland,GRL,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,..,..,..,..,..
Greenland,GRL,Agricultural land (sq. km),AG.LND.AGRI.K2,2431.1,2431.1,2431.1,2431.1,..
Greenland,GRL,Land area (sq. km),AG.LND.TOTL.K2,410450,410450,410450,410450,..
Greenland,GRL,Urban land area (sq. km),AG.LND.TOTL.UR.K2,..,..,..,..,..
Greenland,GRL,GDP (current US$),NY.GDP.MKTP.CD,3089625554.40473,3293578467.57327,3152334771.77992,3326544174.37945,..
Greenland,GRL,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,..,..,..,..,..
Greenland,GRL,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,2.019,1.82,1.818,1.769,..
Greenland,GRL,"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,..,..,..,..,..
Greenland,GRL,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,..,..,..,..,..
Greenland,GRL,Real interest rate (%),FR.INR.RINR,..,..,..,..,..
Grenada,GRD,"Population, total",SP.POP.TOTL,116341,116688,116913,117081,117207
Grenada,GRD,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,12.974,13.035,..,6.34,..
Grenada,GRD,Agricultural land (sq. km),AG.LND.AGRI.K2,80,80,80,80,..
Grenada,GRD,Land area (sq. km),AG.LND.TOTL.K2,340,340,340,340,..
Grenada,GRD,Urban land area (sq. km),AG.LND.TOTL.UR.K2,..,..,..,..,..
Grenada,GRD,GDP (current US$),NY.GDP.MKTP.CD,1043411111.11111,1122800000,1231732103.7037,1323985600,1391435992.59259
Grenada,GRD,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,5.3228159,5.34433317,4.94846392,..,..
Grenada,GRD,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,1.532,1.517,1.502,1.487,..
Grenada,GRD,"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,17,17,16.9,16.7,..
Grenada,GRD,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,-0.740732597045526,1.21951193916835,2.58053925907924,2.6961226981456,1.08615365134744
Grenada,GRD,Real interest rate (%),FR.INR.RINR,7.15464657894082,3.65305391437644,4.1281287886541,4.13467624560971,5.46149407089346
Guam,GUM,"Population, total",SP.POP.TOTL,162158,163730,165180,166506,167777
Guam,GUM,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,..,..,..,..,..
Guam,GUM,Agricultural land (sq. km),AG.LND.AGRI.K2,160,160,160,160,..
Guam,GUM,Land area (sq. km),AG.LND.TOTL.K2,540,540,540,540,..
Guam,GUM,Urban land area (sq. km),AG.LND.TOTL.UR.K2,..,..,..,..,..
Guam,GUM,GDP (current US$),NY.GDP.MKTP.CD,5916000000,6234000000,6910000000,..,..
Guam,GUM,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,..,..,..,..,..
Guam,GUM,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,2.895,2.856,2.819,2.781,..
Guam,GUM,"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,..,..,..,..,..
Guam,GUM,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,..,..,..,..,..
Guam,GUM,Real interest rate (%),FR.INR.RINR,..,..,..,..,..
Guatemala,GTM,"Population, total",SP.POP.TOTL,17357325,17598650,17847877,18124838,18406359
Guatemala,GTM,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,..,2.174,3.051,2.344,..
Guatemala,GTM,Agricultural land (sq. km),AG.LND.AGRI.K2,46120,46120,46120,46120,..
Guatemala,GTM,Land area (sq. km),AG.LND.TOTL.K2,107160,107160,107160,107160,..
Guatemala,GTM,Urban land area (sq. km),AG.LND.TOTL.UR.K2,..,..,..,..,..
Guatemala,GTM,GDP (current US$),NY.GDP.MKTP.CD,77719464220.73,86455519686.8841,95641441234.943,104368413483.146,113199586004.477
Guatemala,GTM,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,6.45951891,6.97680426,7.44098806,..,..
Guatemala,GTM,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,2.47,2.388,2.343,2.311,..
Guatemala,GTM,"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,19.7,19,18.4,17.9,..
Guatemala,GTM,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,3.21444062197349,4.26105127422814,6.88512823344283,6.20657592272128,2.86992752918293
Guatemala,GTM,Real interest rate (%),FR.INR.RINR,9.38397336107789,8.78202137425094,5.21874155090896,5.08880427310201,8.42792364096496
Guinea,GIN,"Population, total",SP.POP.TOTL,13371183,13710513,14055137,14405468,14754785
Guinea,GIN,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,..,..,..,..,..
Guinea,GIN,Agricultural land (sq. km),AG.LND.AGRI.K2,169785.307,173363.621,176792.885,179938.91,..
Guinea,GIN,Land area (sq. km),AG.LND.TOTL.K2,245720,245720,245720,245720,..
Guinea,GIN,Urban land area (sq. km),AG.LND.TOTL.UR.K2,..,..,..,..,..
Guinea,GIN,GDP (current US$),NY.GDP.MKTP.CD,14088693742.9464,17069115737.8259,19910452541.9219,22407615556.0571,25334307878.737
Guinea,GIN,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,3.90094519,3.7175858,3.95847702,..,..
Guinea,GIN,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,4.489,4.399,4.303,4.217,..
Guinea,GIN,"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,66,64.6,63.1,61.5,..
Guinea,GIN,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,10.6016203387167,12.5972882566934,10.4930409984424,7.80497591927974,8.12313914948598
Guinea,GIN,Real interest rate (%),FR.INR.RINR,..,..,..,..,..
Guinea-Bissau,GNB,"Population, total",SP.POP.TOTL,2013255,2058841,2105529,2153339,2201352
Guinea-Bissau,GNB,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,..,..,2.666,..,..
Guinea-Bissau,GNB,Agricultural land (sq. km),AG.LND.AGRI.K2,8249.114,8393.548,8330.244,8405.305,..
Guinea-Bissau,GNB,Land area (sq. km),AG.LND.TOTL.K2,28120,28120,28120,28120,..
Guinea-Bissau,GNB,Urban land area (sq. km),AG.LND.TOTL.UR.K2,..,..,..,..,..
Guinea-Bissau,GNB,GDP (current US$),NY.GDP.MKTP.CD,1683619351.72486,1878659686.58993,1839048747.87671,2077816134.67419,2119865935.24909
Guinea-Bissau,GNB,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,9.0293932,8.16332626,8.11358356,..,..
Guinea-Bissau,GNB,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,4.075,3.998,3.911,3.836,..
Guinea-Bissau,GNB,"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,47,45.7,44.3,43.1,..
Guinea-Bissau,GNB,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,1.14000939393216,2.24248879577664,9.39075933985203,7.10220928557054,3.76555825770116
Guinea-Bissau,GNB,Real interest rate (%),FR.INR.RINR,..,..,..,..,..
Guyana,GUY,"Population, total",SP.POP.TOTL,807481,815482,821637,826353,831087
Guyana,GUY,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,..,..,..,..,..
Guyana,GUY,Agricultural land (sq. km),AG.LND.AGRI.K2,7190,7200,7200,7200,..
Guyana,GUY,Land area (sq. km),AG.LND.TOTL.K2,211140,211140,211140,211140,..
Guyana,GUY,Urban land area (sq. km),AG.LND.TOTL.UR.K2,..,..,..,..,..
Guyana,GUY,GDP (current US$),NY.GDP.MKTP.CD,5471256594.72422,8041362110.31175,14718388489.2086,16918503597.1223,24835899825.8993
Guyana,GUY,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,5.4180727,4.92369986,3.00636959,..,..
Guyana,GUY,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,2.491,2.462,2.437,2.412,..
Guyana,GUY,"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,26.2,25.3,24.6,23.8,..
Guyana,GUY,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,0.993337022838761,5.03285574626701,6.11505550109937,2.82110335099639,2.90395226446371
Guyana,GUY,Real interest rate (%),FR.INR.RINR,48.5203312219668,-11.0626956511272,-3.25162203769179,26.1442166832254,5.84626345802101
Haiti,HTI,"Population, total",SP.POP.TOTL,11243848,11374586,11503606,11637398,11772557
Haiti,HTI,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,..,..,..,..,..
Haiti,HTI,Agricultural land (sq. km),AG.LND.AGRI.K2,17900,17950,17950,17950,..
Haiti,HTI,Land area (sq. km),AG.LND.TOTL.K2,27560,27560,27560,27560,..
Haiti,HTI,Urban land area (sq. km),AG.LND.TOTL.UR.K2,..,..,..,..,..
Haiti,HTI,GDP (current US$),NY.GDP.MKTP.CD,14508222518.3018,20877414952.6375,20253551920.5516,19850585722.3241,25224154990.7946
Haiti,HTI,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,3.22171092,3.44216156,3.20848918,..,..
Haiti,HTI,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,2.804,2.748,2.699,2.656,..
Haiti,HTI,"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,43.8,42.5,41.5,40.3,..
Haiti,HTI,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,22.7963113642528,16.8415240198785,33.98393194707,36.8135162780853,26.9490564091987
Haiti,HTI,Real interest rate (%),FR.INR.RINR,-3.41324776115027,-4.71816177844493,-13.1191416098065,-13.1530212622855,..
Honduras,HND,"Population, total",SP.POP.TOTL,10119640,10289877,10463872,10644851,10825703
Honduras,HND,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,10.982,8.506,8.774,6.07,4.91
Honduras,HND,Agricultural land (sq. km),AG.LND.AGRI.K2,35380,35760,35760,35760,..
Honduras,HND,Land area (sq. km),AG.LND.TOTL.K2,111890,111890,111890,111890,..
Honduras,HND,Urban land area (sq. km),AG.LND.TOTL.UR.K2,..,..,..,..,..
Honduras,HND,GDP (current US$),NY.GDP.MKTP.CD,23352232483.755,28144331506.6149,31426041806.7985,34355805527.9795,37093565854.0437
Honduras,HND,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,9.03509808,9.16101742,8.28209972,..,..
Honduras,HND,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,2.577,2.548,2.522,2.5,..
Honduras,HND,"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,14.6,14.1,13.7,13.3,..
Honduras,HND,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,3.46841177951179,4.48087963413447,9.08963911525025,6.66325180347458,4.60621098127105
Honduras,HND,Real interest rate (%),FR.INR.RINR,13.1595005105487,10.8599265534091,4.84358653793857,7.87488227031588,10.3691964511155
"Hong Kong SAR, China",HKG,"Population, total",SP.POP.TOTL,7481000,7413100,7346100,7536100,7524100
"Hong Kong SAR, China",HKG,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,5.808,5.174,4.318,2.949,2.988
"Hong Kong SAR, China",HKG,Agricultural land (sq. km),AG.LND.AGRI.K2,40,40,40,40,..
"Hong Kong SAR, China",HKG,Land area (sq. km),AG.LND.TOTL.K2,1050,1050,1050,1050,..
"Hong Kong SAR, China",HKG,Urban land area (sq. km),AG.LND.TOTL.UR.K2,..,..,..,..,..
"Hong Kong SAR, China",HKG,GDP (current US$),NY.GDP.MKTP.CD,344943149590.058,368954169748.818,358679533984.718,381066399066.208,407106738445.069
"Hong Kong SAR, China",HKG,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,..,..,..,..,..
"Hong Kong SAR, China",HKG,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,0.883,0.772,0.701,0.751,..
"Hong Kong SAR, China",HKG,"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,..,..,..,..,..
"Hong Kong SAR, China",HKG,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,0.25096202108081,1.56875834445923,1.88136707196852,2.09660511249086,1.72972119105916
"Hong Kong SAR, China",HKG,Real interest rate (%),FR.INR.RINR,4.3340255379709,4.28707130239884,3.35883468344075,2.78133415791025,1.82607654866705
Hungary,HUN,"Population, total",SP.POP.TOTL,9670419,9630932,9605074,9592186,9562314
Hungary,HUN,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,4.248,4.021,3.583,4.096,4.466
Hungary,HUN,Agricultural land (sq. km),AG.LND.AGRI.K2,49166.726,50436.886,50760.12,50830.46,..
Hungary,HUN,Land area (sq. km),AG.LND.TOTL.K2,91260,91260,91260,91260,..
Hungary,HUN,Urban land area (sq. km),AG.LND.TOTL.UR.K2,..,..,..,..,..
Hungary,HUN,GDP (current US$),NY.GDP.MKTP.CD,158468487754.196,183282685440.486,177536698164.902,214022571311.24,222904723252.11
Hungary,HUN,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,7.28760386,7.38329268,6.68981791,6.3573041,..
Hungary,HUN,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,1.59,1.61,1.56,1.51,..
Hungary,HUN,"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,3.4,3.3,3.2,3.2,..
Hungary,HUN,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,3.3267438576673,5.1109653438286,14.6081439492433,17.1249659678737,3.70370370370367
Hungary,HUN,Real interest rate (%),FR.INR.RINR,-4.19906671659593,-3.01639195385092,-3.08894888227913,0.0796505025122738,1.68570845998702
Iceland,ISL,"Population, total",SP.POP.TOTL,366463,372520,382003,393349,404610
Iceland,ISL,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,5.478,6.029,3.789,3.518,3.558
Iceland,ISL,Agricultural land (sq. km),AG.LND.AGRI.K2,18720,18720,18720,16380,..
Iceland,ISL,Land area (sq. km),AG.LND.TOTL.K2,100830,100830,100830,100830,..
Iceland,ISL,Urban land area (sq. km),AG.LND.TOTL.UR.K2,..,..,..,..,..
Iceland,ISL,GDP (current US$),NY.GDP.MKTP.CD,21629953194.0659,25770339317.3897,28696453180.1657,31452223861.9091,33462807982.85
Iceland,ISL,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,9.67780685,9.78697014,9.28593922,8.99166012,..
Iceland,ISL,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,1.72,1.82,1.589,1.59,..
Iceland,ISL,"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,2,2,2,1.9,..
Iceland,ISL,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,2.8479240151866,4.44423970189744,8.30875511558923,8.73630299937292,5.85683849970069
Iceland,ISL,Real interest rate (%),FR.INR.RINR,1.67553664533791,-0.906924652864664,-1.15189709039544,5.42923889681341,6.23518964089389
India,IND,"Population, total",SP.POP.TOTL,1402617695,1414203896,1425423212,1438069596,1450935791
India,IND,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,7.859,6.38,4.822,4.172,4.173
India,IND,Agricultural land (sq. km),AG.LND.AGRI.K2,1785280,1785423.333,1785566.667,1785710,..
India,IND,Land area (sq. km),AG.LND.TOTL.K2,2973190,2973190,2973190,2973190,..
India,IND,Urban land area (sq. km),AG.LND.TOTL.UR.K2,..,..,..,..,..
India,IND,GDP (current US$),NY.GDP.MKTP.CD,2674851578587.27,3167270623260.47,3346107287730.93,3638489096033.86,3912686168582.21
India,IND,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,3.34146094,3.34680939,3.3058846,..,..
India,IND,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,2.047,2.014,1.994,1.975,..
India,IND,"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,28.2,26.8,25.6,24.5,..
India,IND,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,6.62343677628536,5.13140747176368,6.69903414079849,5.64914318907929,4.95303550973652
India,IND,Real interest rate (%),FR.INR.RINR,4.13599957786408,0.316945144211866,2.52131544946588,..,..
Indonesia,IDN,"Population, total",SP.POP.TOTL,274814866,276758053,278830529,281190067,283487931
Indonesia,IDN,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,4.255,3.827,3.462,3.308,..
Indonesia,IDN,Agricultural land (sq. km),AG.LND.AGRI.K2,543823.202,548005.508,548980.814,551222.03,..
Indonesia,IDN,Land area (sq. km),AG.LND.TOTL.K2,1877519,1892555.47,1892555.47,1892555.47,..
Indonesia,IDN,Urban land area (sq. km),AG.LND.TOTL.UR.K2,..,..,..,..,..
Indonesia,IDN,GDP (current US$),NY.GDP.MKTP.CD,1059054842698.48,1186509691086.73,1319101183380.15,1371169301563.62,1396300098190.97
Indonesia,IDN,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,3.42067289,3.70634937,2.69394851,..,..
Indonesia,IDN,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,2.189,2.166,2.149,2.127,..
Indonesia,IDN,"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,18.6,18,17.5,17,..
Indonesia,IDN,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,1.91983527270797,1.56007882983335,4.20946463714783,3.6693865485976,2.18151273615187
Indonesia,IDN,Real interest rate (%),FR.INR.RINR,9.98592672021064,2.7532239499583,-0.957376340510305,7.28506359442174,7.83418010202624
"Iran, Islamic Rep.",IRN,"Population, total",SP.POP.TOTL,87723443,88455488,89524246,90608707,91567738
"Iran, Islamic Rep.",IRN,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,9.687,9.282,9.085,8.129,..
"Iran, Islamic Rep.",IRN,Agricultural land (sq. km),AG.LND.AGRI.K2,470280,470670,470670,470670,..
"Iran, Islamic Rep.",IRN,Land area (sq. km),AG.LND.TOTL.K2,1622500,1622500,1622500,1622500,..
"Iran, Islamic Rep.",IRN,Urban land area (sq. km),AG.LND.TOTL.UR.K2,..,..,..,..,..
"Iran, Islamic Rep.",IRN,GDP (current US$),NY.GDP.MKTP.CD,262186179355.944,383436202446.695,394362621793.035,404625655076.275,436906331671.859
"Iran, Islamic Rep.",IRN,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,5.40149546,5.77013779,5.34889174,..,..
"Iran, Islamic Rep.",IRN,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,1.7,1.709,1.704,1.695,..
"Iran, Islamic Rep.",IRN,"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,11.7,11.4,11,10.7,..
"Iran, Islamic Rep.",IRN,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,30.5941390387295,43.3890162681515,43.4884641742178,44.5791857572797,32.455871402917
"Iran, Islamic Rep.",IRN,Real interest rate (%),FR.INR.RINR,..,..,..,..,..
Iraq,IRQ,"Population, total",SP.POP.TOTL,42116605,43071211,44070551,45074049,46042015
Iraq,IRQ,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,..,16.173,..,..,..
Iraq,IRQ,Agricultural land (sq. km),AG.LND.AGRI.K2,94534,94831,94547,94774,..
Iraq,IRQ,Land area (sq. km),AG.LND.TOTL.K2,434130,434130,434130,434130,..
Iraq,IRQ,Urban land area (sq. km),AG.LND.TOTL.UR.K2,..,..,..,..,..
Iraq,IRQ,GDP (current US$),NY.GDP.MKTP.CD,180898797516.874,209691945713.103,287372232137.931,268881051643.549,279641257615.385
Iraq,IRQ,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,5.76473284,5.25095701,4.29332495,..,..
Iraq,IRQ,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,3.419,3.358,3.294,3.249,..
Iraq,IRQ,"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,22.9,22.2,21.5,20.8,..
Iraq,IRQ,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,0.574162679425837,6.0418648905804,4.99476596381041,4.35835351089588,-12.2969837587007
Iraq,IRQ,Real interest rate (%),FR.INR.RINR,..,..,..,..,..
Ireland,IRL,"Population, total",SP.POP.TOTL,5039747,5110585,5212836,5307600,5380257
Ireland,IRL,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,5.623,6.357,4.465,4.243,4.271
Ireland,IRL,Agricultural land (sq. km),AG.LND.AGRI.K2,45120,43370,43480,41890,..
Ireland,IRL,Land area (sq. km),AG.LND.TOTL.K2,68890,68890,68890,68890,..
Ireland,IRL,Urban land area (sq. km),AG.LND.TOTL.UR.K2,..,..,..,..,..
Ireland,IRL,GDP (current US$),NY.GDP.MKTP.CD,436555518400.451,531306516907.984,548570250341.987,551394889339.778,577389475009.922
Ireland,IRL,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,7.06342745,6.59614468,6.11978531,..,..
Ireland,IRL,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,1.63,1.78,1.54,1.5,..
Ireland,IRL,"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,3.1,3.2,3.3,3.4,..
Ireland,IRL,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,-0.326183651280059,2.34034113447046,7.82945736434107,6.29942487419122,2.11344999577319
Ireland,IRL,Real interest rate (%),FR.INR.RINR,..,..,..,..,..
Isle of Man,IMN,"Population, total",SP.POP.TOTL,84064,84106,84132,84165,84160
Isle of Man,IMN,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,..,..,..,..,..
